"rpid","oid","mid","name","level","datetime","content","like","rcount"
"1671662040","54916636","26287223","未闻花名222","5","2019-06-10 00:56:33","抄不抄袭我不想讲，ns去年买的，游戏太贵，卡带就买四五个还有几个数字版4399，塞尔达是好游戏，但我不喜欢解谜，每次神庙都要找攻略很麻烦，所以只玩了40小时，我喜欢硬核游戏，喜欢萌豚画风，仁王加怪猎有1700小时了，崩三也玩了两年，看完pv就两个字，想玩，我对塞尔达对老任没有多少情怀，也算小半个索狗，因为只要不触犯法律，我就不在乎玩家口中的抄袭，说抄袭喷的最多的应该是对塞尔达对老任有情怀的玩家，而不是玩没玩过塞尔达的玩家，其次大多是蹭热度或者跟风黑的，有些人说抄袭阻碍国内游戏进步，我感觉太狭隘了，我的理解是游戏做的好就是进步，质量高就是进步，给我想玩的欲望它就是成功的，给我良好的游戏体验就是成功的，总有人说中国人玩家不配有好游戏，其实无所谓，即使中国都是好玩家，也不会有好游戏，因为这不是玩家的原因而是中国的宏观条件不允许，我花钱买国外的游戏玩的也很开心，没差，米哈游是国内少数几个敢花钱投入敢认真作游戏的，还有他的游戏很符合我的胃口，冲这点我就支持了。","6","7"
"1671672096","54916636","23683918","百事可乐完胜可口可乐","5","2019-06-10 00:58:58","呼！啊♂
刘先生，你好你好你好，有什么事我能帮到你。
我要说的事，你们千万别害怕！
我们是死宅，我们不会怕，你请说
我刚才，看了原神pv
（肃然起敬）原神是哪一个（疑惑）
不是哪一个，是最新内测的二次元游戏原神啊！
刷刷刷（锉刀怪）
啊，他不下海的
颠倒（蹦蹦）
不是横板，他们拿弓和大剑的
刷刷刷（鼻梁骨警告）
这！
（抬手，等一下）
刷刷刷（博士）
拿大剑的，还有弓
啧！（扇走）原神啊！pv有没有看，就是那个米哈游新的骗氪游戏原神啊！明白吗？
明白了，你继续说
她疯狂的诱惑我，说我有855，试问谁不知道，然后就要再pc和ios上测试，还有ps4，ps4啊！明摆着让我手机跑电脑游戏，说了那么多，就是不在安卓上测，他这是瞧谁不起呢，然后我就入手了……
噗嗤……
你在笑什么？
吴养起该新的四。
什么高兴的事？
吴拿倒类厕码了。噗
你又笑什么，
我也拿到内测码了！
你们，拿到的是同一个码，
对对，噗，不，不是，我是ios，他是pc
我再重申一遍，我没在开玩笑
刘先生，我们言归正传啊！你说的这个原神，他好玩吗？
他不是好不好玩的问题，他的画风很优美，很像几款其他游戏，但是感觉汉化的还不错，遗憾的是，那pv太短，我没看清楚他炒的是谁
噗哈哈哈
你欺人太甚，我忍你很久了，
吾辣倒类厕码了
你明明在笑我，你都没停过
楼鲜森，我们进锅岩哥的寻连，涡轮多好笑呐，吾们都补回小，词费忍不住
不如这样刘先生，你先回去等消息，游戏一开服，我们就叫你来看，
行，你们赶紧准备，很好玩的，记得录屏，我回家慢慢看。
哈哈哈哈哈哈哈哈哈哈恍恍惚惚","0","0"
"1671673208","54916636","16491020","眾人拾财","6","2019-06-10 01:01:00","哈哈哈哈，玩家的福音啊，米哈游，你若真能还原，我真就死命一直玩，你要还原不出来，我还不一定玩呢[滑稽][滑稽]
不错不错，有野心，不愧是我看中的游戏公司

是不是抄袭石锤还是其次，做不做的出来才是我最看重的，加油啊，GKD[点赞][点赞][点赞]","0","0"
"1671684297","54916636","8481002","天佐具卖","4","2019-06-10 01:11:19","国产游戏upup","0","0"
"1671691169","54916636","349733157","前排提供瓜子饮料","6","2019-06-10 01:13:23","想说的别的评论也说了，但真能做出来也算米忽悠厉害好吧→_→，加油","0","0"
"1671695668","54916636","148001642","Bright博士亮亮官方","5","2019-06-10 01:14:18","让我进测试服务器吧！","0","0"
"1671712227","54916636","22244290","法条橙","5","2019-06-10 01:29:26","哪里有抄袭塞尔达？
我就问问你，抄袭塞尔达的话能是这么个水平[2233娘_无言]","0","1"
"1671717414","54916636","358891892","pecorinu","5","2019-06-10 01:29:34","期待。。。想进测试服","0","0"
"1671713530","54916636","11061406","改名小H","5","2019-06-10 01:32:57","哈哈哈，前车之鉴，白猫计划。
等呗。","0","0"
"1671714067","54916636","855775","月下独酌singer","6","2019-06-10 01:34:26","翻了一下评论区。颇有几分感慨。想当年作为一个lol粉，和刀塔粉互喷。最后又去喷王者荣耀抄袭辣鸡游戏。和今天的景象极其相似。这么多年过去了，刀塔凉了，lol退坑了，农药成最吸金的了。[doge]也是挺讽刺的。你不能否认这就是中国的市场。门槛越高的东西越不会火，也越难赚到钱。在口碑和恰饭之间米哈游选择了后者。","5","2"
"1671727167","54916636","378278","溱-Aquin","6","2019-06-10 01:40:30","呵呵","0","0"
"1671727401","54916636","4858102","近-伊卡洛斯","6","2019-06-10 01:41:07","出了必玩，米哈游有点东西的","0","0"
"1671731360","54916636","34452606","休伯利安号的舰长","6","2019-06-10 01:41:08","吃瓜，我肝个三蹦子和碧蓝就够了。[蛆音娘_吃瓜群众]","0","0"
"1671736146","54916636","35884671","CambrianThesurf","5","2019-06-10 01:46:54","米哈游美工一个月多钱？年终奖多少？估计不少。笑。把国家当成一个抄袭完就回避的后盾。我相信米哈游的美工跟设计去日本美国能饿死，抄都不敢抄。笑","0","5"
"1671739566","54916636","238150744","小苏耳","3","2019-06-10 01:56:13","荒野之息可不是最早用那种画风的，那画风也不是荒野之息独有的，事实上荒野之息和大部分其他塞尔达系列画风都不一样。画风这玩意儿实在是没法说抄袭的，这画风明显更倾向于崩3的三渲二。要是等出来后战斗机制动作模式之类的一样的话，说抄袭还说得过去。","0","0"
"1671749228","54916636","422652268","Bili_422652268","5","2019-06-10 02:11:08","啧，不太行啊，热度降下来了，带哥们加把劲啊","0","0"
"1671749799","54916636","16530283","欧洲的松鼠君","6","2019-06-10 02:13:52","这游戏啥时候凉啊？挺期待的","1","0"
"1671763715","54916636","27076100","光暗★天翔","5","2019-06-10 02:24:58","如果那个绿毛真是温蒂，别说四风守护了，三雷守护，五死守护，二空守护。。。风之律者位居第四，实力最菜，最适合新手期[抠鼻]，漫画里连圣痕角色都登场了，那绿毛多半就是神，风神，而原神就是跨越终焉律者的琪亚娜[doge]","0","0"
"1671773097","54916636","65047591","无良肝帝","5","2019-06-10 02:25:50","安卓要晚一些才能玩，有点难受","0","0"
"1671767919","54916636","609701","Aaron王","5","2019-06-10 02:30:30","抄袭并不可取","0","0"
"1671769760","54916636","68015493","68015493","5","2019-06-10 02:42:12","我就奇怪了，崩坏3女武神招式借鉴过许多游戏最明显的就是“猎天使魔女”，场景也有抄不少其中更是把“死或生”的地图照搬了过来删了些建筑，这些你们怎么不去喷？现在出个pv就在这骂街？","0","0"
"1671794036","54916636","100696757","鸡汤烈","5","2019-06-10 03:08:57","雀魂凉了吗(?Д?≡?д?)!?","2","0"
"1671803263","54916636","6568260","红糖肥肉馅饺子","6","2019-06-10 03:31:11","那音乐给我恍惚了一下，龙之谷……","0","0"
"1671803305","54916636","1726220","Windlord","6","2019-06-10 03:31:25","谁能发个恰烂钱的群","0","0"
"1671812400","54916636","29756205","枫栝_","5","2019-06-10 03:44:35","现在都不敢看评论了  什么视频底下都是吵来吵去的  非要耗时间和精力来吵  到底有什么好吵的 我是真的不懂  有那个时间精力干点喜欢的事不好么（个人看法 勿喷，谢谢 ）","2","8"
"1671825223","54916636","191173327","枫羽瞳","5","2019-06-10 04:14:44","原神国际服同步预约，所以任天堂没联网是吧，外国人不了解塞尔达。","0","0"
"1671837653","54916636","29749602","任花飘零水自流","5","2019-06-10 04:56:34","我的6s不知道还带不带的动","0","0"
"1671842525","54916636","260683347","我只相信大力出奇迹","5","2019-06-10 05:34:57","希望游戏能偏向于艺术而不是商业。偏向于文学而不是美术。仅靠画面和道具付费模式支撑起来的游戏真的有些腻了。","0","0"
"1671852878","54916636","269077922","想办法怼他一炮0101","5","2019-06-10 05:49:48","来了来了","0","0"
"1671852952","54916636","309565437","兲菜","5","2019-06-10 05:50:19","不知道我的骁龙710能不能……算了还是打蹦蹦蹦吧","0","0"
"1671847949","54916636","34790828","我爱吃猪排咖喱饭","5","2019-06-10 05:50:26","哈哈我进错视频的吧[小电视_汗]","0","0"
"1671844638","54916636","49325577","nighthawkscwc","5","2019-06-10 05:51:18","龙之谷火了？","0","0"
"1671868010","54916636","53094036","流蓝G","5","2019-06-10 06:36:50","听说最近有个游戏疯狂碰瓷塞尔达","0","0"
"1671890197","54916636","30594496","カワツキカフカ","6","2019-06-10 06:57:38","在？发个群号？有钱一起恰","0","0"
"1671889048","54916636","14906878","在下千屿","6","2019-06-10 07:15:34","不想多说啥，我也不是米卫兵，我只想问一句话，哪个厂商能把手游做成这样？","3","0"
"1671924277","54916636","2042591","干饭王爷","5","2019-06-10 07:48:14","崩坏:荒野之息","0","0"
"1671939259","54916636","2964162","虎牙57の直播日常","6","2019-06-10 08:01:11","米哈游真的牛批，我昨天这个回答下面说了十几句，有骂的有护的，骂的被删护的楼主被删，评论全都不存在呗[小电视_差评]","4","0"
"1671962280","54916636","41331062","?苯人都沒女馬","5","2019-06-10 08:21:25","米哈游一到店，所有玩游戏的人便都看着他笑，有的叫道，“米哈游，你又出新游戏了!”他不回答，对柜里说，“故事发生在提瓦特大陆上，名字叫原神。”说完便放出一-段pv。他们又故意的高声嚷道，“你这个好像海拉尔的塞尔达呀! ""米哈游睁大眼睛说，“你怎么这样凭空污人清白....""“什么清白?我们亲眼看见你的美术风格，玩法要素，都有塞尔达的影子。""米哈游便涨红了脸，额.上的青筋条条绽出，争辩道，“借鉴不能算抄袭....借鉴! ..做游戏的事，能算抄袭么?""接连便是难懂的话，什么“崩崩崩”，什么“情怀”之类，引得众人都哄笑起来:店内外充满了快活的空气。","4","1"
"1672027795","54916636","30862106","迷惑行为_-_-","5","2019-06-10 09:20:40","你们说他抄袭塞尔达跟我要玩原神有什么关系，昨天还看见哪个老哥说自己 steam上的塞尔达一百五十几小时，一句话，牛逼，您怎么洗但话说回来，抄袭这种事，他洗没啥用，得自证就像 lol出来的时候跟 dotA像，但拳头却把这款游戏做成了霸占热榜前五的游戏，带来的业绩和影响你能说是抄袭来的功劳么","3","1"
"1672053023","54916636","23288376","大为不会摘下他的面具","6","2019-06-10 09:38:16","米忽悠想做act，但是几乎所有人都没有开发同类游戏的经验，所以他们照搬了大量像猎天使魔女、鬼泣等日式act游戏的玩法、动作（只说这两个是因为我只玩过这两个）。再加上相比其他国产手游之下非常良心美丽的二次元角色，吸引了我等一众萌二或对动作游戏有点感兴趣又懒得钻研的轻度玩家。个人感觉崩坏三还是比较成功的，毕竟整个米哈游九成以上的收入都来自崩坏23。但这对于要恰饭的公司肯定不行，太依赖崩坏学园一个ip了，原神的诞生可能就有这个原因吧。大伟哥以前说研发崩崩崩几乎砸下全部家当，原神可能没有这么夸张，但米哈游肯定是没本事像网易一样同时开发几个游戏的（根本不是一个档次），这个游戏反响好不好应该会直接影响米忽悠后面几年吃什么。作为一个年轻的游戏公司，想要做出优秀的并能挣钱的arpg游戏，最好的办法还是抄。不但玩法可以抄，美术风格也可以抄，只要成品够香口碑肯定不会差到哪去。毕竟米忽悠在战略上还真是敢为人先（浪的一批），别人不敢做什么他就做什么，做出的游戏竟然能和数十倍于自己的大厂打得有来有回，崩坏3的同类竞品到现在都还没几个能打的，有点励志。对于这个游戏，反正就一个词:想玩。顺便说一句，骗氪是肯定不会少的，但可能会在玩家多了之后。","7","0"
